value,count
void (const device (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &),1
void (const device coherent(device) (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &),1
void (const threadgroup (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &),1
void (const constant (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &),1
void (const threadgroup_imageblock (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &),1
void (const ray_data (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &),1
void (const object_data (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &),1
void (device (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) threadgroup,1
void (device coherent(device) (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) threadgroup,1
void (threadgroup (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) threadgroup,1
void (threadgroup_imageblock (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) threadgroup,1
void (ray_data (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) threadgroup,1
void (object_data (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) threadgroup,1
void ((lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) threadgroup,1
void ((lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) const constant,1
void (device (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) ray_data,1
void (device coherent(device) (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) ray_data,1
void (threadgroup (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) ray_data,1
void (threadgroup_imageblock (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) ray_data,1
void (ray_data (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) ray_data,1
void (object_data (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) ray_data,1
void ((lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) ray_data,1
void (device (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&),1
void (device coherent(device) (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&),1
void (threadgroup (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&),1
void (threadgroup_imageblock (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&),1
void (ray_data (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&),1
void (object_data (lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&),1
void (const (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &),1
void (const device (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) threadgroup,1
void (const device coherent(device) (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) threadgroup,1
void (const threadgroup (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) threadgroup,1
void (const constant (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) threadgroup,1
void (const threadgroup_imageblock (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) threadgroup,1
void (const ray_data (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) threadgroup,1
void (const object_data (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) threadgroup,1
void (const (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) threadgroup,1
void (const constant (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) const constant,1
void (const (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) const constant,1
void (const device (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) ray_data,1
void (const device coherent(device) (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) ray_data,1
void (const threadgroup (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) ray_data,1
void (const constant (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) ray_data,1
void (const threadgroup_imageblock (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) ray_data,1
void (const ray_data (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) ray_data,1
void (const object_data (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) ray_data,1
void (const (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) ray_data,1
void (const device (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &),1
void (const device coherent(device) (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &),1
void (const threadgroup (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &),1
void (const constant (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &),1
void (const threadgroup_imageblock (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &),1
void (const ray_data (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &),1
void (const object_data (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &),1
void (device (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) threadgroup,1
void (device coherent(device) (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) threadgroup,1
void (threadgroup (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) threadgroup,1
void (threadgroup_imageblock (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) threadgroup,1
void (ray_data (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) threadgroup,1
void (object_data (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) threadgroup,1
void ((lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) threadgroup,1
void ((lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) const constant,1
void (device (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) ray_data,1
void (device coherent(device) (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) ray_data,1
void (threadgroup (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) ray_data,1
void (threadgroup_imageblock (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) ray_data,1
void (ray_data (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) ray_data,1
void (object_data (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) ray_data,1
void ((lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) ray_data,1
void (device (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&),1
void (device coherent(device) (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&),1
void (threadgroup (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&),1
void (threadgroup_imageblock (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&),1
void (ray_data (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&),1
void (object_data (lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&),1
void (const (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &),1
void (const device (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &) threadgroup,1
void (const device coherent(device) (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &) threadgroup,1
void (const threadgroup (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &) threadgroup,1
void (const constant (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &) threadgroup,1
void (const threadgroup_imageblock (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &) threadgroup,1
void (const ray_data (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &) threadgroup,1
void (const object_data (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &) threadgroup,1
void (const (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &) threadgroup,1
void (const constant (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &) const constant,1
void (const (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &) const constant,1
void (const device (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &) ray_data,1
void (const device coherent(device) (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &) ray_data,1
void (const threadgroup (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &) ray_data,1
void (const constant (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &) ray_data,1
void (const threadgroup_imageblock (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &) ray_data,1
void (const ray_data (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &) ray_data,1
void (const object_data (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &) ray_data,1
void (const (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &) ray_data,1
void (const device (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &),1
void (const device coherent(device) (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &),1
void (const threadgroup (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &),1
void (const constant (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &),1
void (const threadgroup_imageblock (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &),1
void (const ray_data (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &),1
void (const object_data (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &),1
void (device (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) threadgroup,1
void (device coherent(device) (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) threadgroup,1
void (threadgroup (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) threadgroup,1
void (threadgroup_imageblock (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) threadgroup,1
void (ray_data (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) threadgroup,1
void (object_data (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) threadgroup,1
void ((lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) threadgroup,1
void ((lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) const constant,1
void (device (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) ray_data,1
void (device coherent(device) (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) ray_data,1
void (threadgroup (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) ray_data,1
void (threadgroup_imageblock (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) ray_data,1
void (ray_data (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) ray_data,1
void (object_data (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) ray_data,1
void ((lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&) ray_data,1
void (device (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&),1
void (device coherent(device) (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&),1
void (threadgroup (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&),1
void (threadgroup_imageblock (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&),1
void (ray_data (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&),1
void (object_data (lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_009_lambda_capture_by_ref.metal:5:12) &&),1
void (const (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &),1
void (const device (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) threadgroup,1
void (const device coherent(device) (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) threadgroup,1
void (const threadgroup (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) threadgroup,1
void (const constant (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) threadgroup,1
void (const threadgroup_imageblock (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) threadgroup,1
void (const ray_data (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) threadgroup,1
void (const object_data (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) threadgroup,1
void (const (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) threadgroup,1
void (const constant (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) const constant,1
void (const (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) const constant,1
void (const device (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) ray_data,1
void (const device coherent(device) (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) ray_data,1
void (const threadgroup (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) ray_data,1
void (const constant (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) ray_data,1
void (const threadgroup_imageblock (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) ray_data,1
void (const ray_data (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) ray_data,1
void (const object_data (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) ray_data,1
void (const (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &) ray_data,1
void (const device (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &),1
void (const device coherent(device) (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &),1
void (const threadgroup (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &),1
void (const constant (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &),1
void (const threadgroup_imageblock (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &),1
void (const ray_data (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &),1
void (const object_data (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &),1
void (device (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) threadgroup,1
void (device coherent(device) (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) threadgroup,1
void (threadgroup (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) threadgroup,1
void (threadgroup_imageblock (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) threadgroup,1
void (ray_data (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) threadgroup,1
void (object_data (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) threadgroup,1
void ((lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) threadgroup,1
void ((lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) const constant,1
void (device (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) ray_data,1
void (device coherent(device) (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) ray_data,1
void (threadgroup (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) ray_data,1
void (threadgroup_imageblock (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) ray_data,1
void (ray_data (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) ray_data,1
void (object_data (lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12) &&) ray_data,1
